STS/STS1.epd
0, 1225, 1075
1, 549, 54
2, 198, 28
3, 209, 115
4, 199, 33
5, 364, 190
6, 241, 22
7, 32, 12
8, 225, 28
9, 223, 46
10, 234, 36
11, 1391, 1118
12, 400, 89
13, 202, 24
14, 71, 24
15, 179, 27
16, 543, 335
17, 146, 61
18, 330, 213
19, 367, 179
20, 122, 19
21, 208, 30
22, 218, 34
23, 160, 122
24, 673, 46
25, 771, 642
26, 364, 186
27, 525, 112
28, 256, 23
29, 305, 31
30, 1223, 938
31, 56, 10
32, 989, 855
33, 236, 36
34, 124, 12
35, 125, 27
36, 1462, 1182
37, 169, 22
38, 152, 25
39, 374, 46
40, 277, 56
41, 130, 26
42, 412, 276
43, 348, 67
44, 159, 39
45, 747, 582
46, 954, 776
47, 429, 213
48, 200, 65
49, 205, 86
50, 127, 21
51, 329, 23
52, 151, 8
53, 732, 511
54, 399, 39
55, 312, 36
56, 170, 27
57, 151, 18
58, 252, 57
59, 132, 26
60, 62, 20
61, 980, 268
62, 741, 486
63, 496, 312
64, 394, 276
65, 106, 12
66, 386, 114
67, 280, 127
68, 242, 36
69, 2502, 2107
70, 100, 51
71, 945, 376
72, 194, 69
73, 81, 19
74, 240, 21
75, 177, 31
76, 179, 28
77, 188, 39
78, 280, 15
79, 63, 11
80, 154, 17
81, 3093, 2700
82, 101, 16
83, 89, 19
84, 1737, 1467
85, 118, 21
86, 530, 57
87, 358, 52
88, 199, 31
89, 335, 22
90, 230, 32
91, 212, 20
92, 110, 36
93, 143, 67
94, 455, 358
95, 79, 8
96, 219, 30
97, 264, 68
98, 92, 14
99, 139, 85
>>(Avg Hits): (397, 205)
STS/STS2.epd
0, 292, 239
1, 213, 38
2, 182, 55
3, 201, 38
4, 131, 26
5, 415, 273
6, 121, 40
7, 86, 25
8, 1688, 1380
9, 212, 30
10, 153, 93
11, 270, 43
12, 119, 55
13, 437, 392
14, 166, 26
15, 143, 29
16, 35, 21
17, 104, 27
18, 289, 223
19, 131, 50
20, 961, 819
21, 616, 505
22, 90, 32
23, 124, 30
24, 517, 332
25, 2348, 2050
26, 241, 105
27, 244, 26
28, 143, 58
29, 37, 18
30, 189, 47
31, 161, 26
32, 891, 731
33, 457, 391
34, 106, 52
