STS/STS1.epd
0, 695, 64
1, 1243, 173
2, 2732, 274
3, 1773, 185
4, 3293, 291
5, 1532, 185
6, 2177, 196
7, 1443, 218
8, 3305, 359
9, 4860, 502
10, 5535, 785
11, 2040, 269
12, 2177, 199
13, 1327, 125
14, 4224, 353
15, 4713, 431
16, 1940, 144
17, 3196, 180
18, 7105, 968
19, 3972, 617
20, 2546, 268
21, 1965, 252
22, 2658, 460
23, 7678, 507
24, 4026, 663
25, 1906, 221
26, 5622, 464
27, 2196, 219
28, 1276, 177
29, 1720, 223
30, 2864, 456
31, 1720, 277
32, 1687, 133
33, 2190, 115
34, 2145, 207
35, 2634, 194
36, 5536, 634
37, 1756, 154
38, 2539, 277
39, 3265, 521
40, 2226, 324
41, 2654, 316
42, 2946, 400
43, 2596, 378
44, 2125, 298
45, 714, 67
46, 4869, 607
47, 1362, 199
48, 5203, 674
49, 4373, 392
50, 3275, 278
51, 2328, 318
52, 2644, 394
53, 2568, 404
54, 3559, 484
55, 4264, 813
56, 2301, 238
57, 2940, 290
58, 938, 160
59, 2650, 233
60, 3306, 407
