STS/STS1.epd
60, 3001
61, 1787
62, 2411
63, 2209
64, 850
65, 671
66, 954
67, 582
68, 2362
69, 1288
70, 1649
71, 207
72, 2455
73, 1635
74, 1586
75, 1506
76, 1735
77, 1253
78, 1373
79, 894
80, 1426
81, 1947
82, 1833
83, 1041
84, 591
85, 1963
86, 1066
87, 1719
88, 1488
89, 648
90, 1258
91, 1719
92, 1182
93, 3446
94, 2155
95, 541
96, 1368
97, 3169
98, 1950
99, 1399
>>(Avg Hits): (1774)
STS/STS6.epd
0, 1462
1, 1987
2, 1895
3, 2954
4, 1970
5, 1853
6, 772
7, 1593
8, 593
9, 2529
10, 894
11, 1995
12, 1014
13, 1143
14, 1306
15, 1907
16, 1933
17, 1112
18, 1225
19, 2537
20, 2186
21, 2008
22, 1581
23, 1395
24, 1649
25, 694
26, 1954
27, 2093
28, 2089
29, 1212
30, 3167
31, 1174
32, 1432
33, 1179
34, 1153
35, 2291
36, 2103
37, 2730
38, 750
39, 1892
40, 1346
41, 1505
42, 1798
43, 1543
44, 1508
45, 1115
46, 1767
47, 3298
48, 2185
49, 1413
50, 1566
51, 792
52, 1335
53, 5724
54, 675
55, 1974
56, 2126
57, 2944
58, 3716
59, 928
60, 809
61, 3003
62, 1733
63, 1982
64, 1361
65, 1774
66, 1220
67, 2530
68, 1903
69, 1401
70, 1729
71, 2181
72, 795
73, 3051
74, 2981
75, 2302
76, 2373
77, 1939
78, 1693
79, 1721
80, 2081
81, 1458
82, 1302
83, 2553
84, 724
85, 3710
86, 1161
87, 2181
88, 2281
89, 3205
90, 1178
91, 1203
92, 1453
93, 1889
94, 1927
95, 1596
96, 1609
97, 669
98, 1059
99, 1083
>>(Avg Hits): (1794)
STS/STS7.epd
0, 1653
1, 1230
2, 1720
3, 684
4, 946
5, 456
6, 2564
7, 2493
8, 1744
9, 1745
10, 1416
11, 2306
12, 2269
13, 1991
14, 1337
15, 1068
16, 1163
17, 1815
18, 1760
19, 1450
20, 2586
21, 1256
22, 828
23, 1337
24, 2769
25, 1639
26, 1184
27, 1479
28, 2245
29, 2611
30, 1274
31, 2448
32, 3057
33, 896
34, 1547
35, 1712
36, 3121
37, 2122
38, 801
39, 2054
40, 1408
41, 2417
42, 2349
43, 1330
44, 191
45, 766
46, 1898
47, 1527
48, 293
49, 2316
50, 1995
51, 1725
52, 1697
53, 1415
54, 1166
55, 496
56, 2400
57, 1381
58, 2872
59, 1938
60, 1052
61, 1415
62, 1956
63, 1595
64, 1117
65, 1763
66, 2567
67, 6729
68, 1555
69, 1702
70, 1162
71, 2076
72, 2310
73, 1396
74, 1646
75, 1852
76, 852
77, 775
78, 3137
79, 1033
80, 816
81, 2029
82, 902
83, 1851
84, 1458
85, 2570
86, 833
87, 486
88, 1659
89, 1144
90, 1026
91, 1409
92, 1190
93, 1437
94, 786
95, 1011
96, 1015
97, 1947
98, 1005
99, 373
>>(Avg Hits): (1629)
STS/STS8.epd
0, 837
1, 1952
2, 1318
3, 2313
4, 2314
5, 2350
6, 1161
7, 797
8, 1363
9, 1433
10, 2875
11, 1760
12, 1648
13, 2191
14, 329
15, 2060
16, 1773
17, 1229
18, 839
19, 1134
20, 2403
21, 2375
22, 2687
23, 992
24, 1975
25, 1624
26, 1016
27, 2156
28, 2657
29, 2078
30, 2264
31, 2410
32, 1422
33, 866
34, 3095
35, 1203
36, 2492
37, 1876
38, 613
39, 2226
40, 1046
41, 1029
42, 899
43, 2390
44, 819
45, 2578
46, 869
47, 4205
48, 2504
49, 731
50, 1703
51, 984
52, 2351
53, 773
54, 945
55, 673
56, 1092
57, 1186
58, 587
59, 1431
60, 844
61, 1352
62, 2680
63, 1153
64, 2417
65, 1586
66, 1150
67, 1889
68, 1763
69, 1915
70, 2335
71, 429
72, 2678
73, 1068
74, 1500
75, 791
76, 1298
77, 1109
78, 980
79, 1594
80, 2530
81, 693
82, 1024
83, 1390
84, 815
85, 676
86, 1641
87, 1273
88, 1163
89, 1783
90, 1333
91, 792
92, 1945
93, 1006
94, 1644
95, 1087
96, 1322
97, 2149
98, 2554
99, 1137
>>(Avg Hits): (1573)
STS/STS9.epd
0, 3288
1, 1001
2, 3769
3, 2233
4, 1518
5, 882
6, 1510
7, 1855
8, 555
9, 1743
10, 1080
11, 2171
12, 1960
13, 2638
14, 1840
15, 2493
16, 2445
17, 804
18, 1774
19, 1674
20, 2098
21, 2261
22, 1165
23, 2047
24, 1276
25, 1856
26, 1074
27, 3250
28, 2104
29, 3358
30, 2130
31, 2261
32, 1425
33, 2244
34, 1722
35, 2897
36, 2176
37, 2347
38, 904
39, 1059
40, 1548
41, 2310
42, 1487
43, 1243
44, 1779
45, 1941
46, 1739
47, 1460
48, 2838
49, 1911
50, 2765
51, 2435
52, 1901
53, 1290
54, 2805
55, 4194
56, 2623
57, 1431
58, 1616
59, 2755
60, 2170
61, 1312
62, 2140
63, 1836
64, 4678
65, 2671
66, 1274
67, 3321
68, 844
69, 1006
70, 1989
71, 2999
72, 2850
73, 1855
74, 2655
75, 2172
76, 794
77, 1534
78, 1765
79, 2065
80, 870
81, 2109
82, 2402
83, 2116
84, 2378
85, 706
86, 1371
87, 1785
88, 4736
89, 1883
90, 2050
91, 2130
92, 1384
93, 1163
94, 1735
95, 1916
96, 1036
97, 3974
98, 1690
99, 2412
>>(Avg Hits): (2007)
STS/STS10.epd
0, 1747
1, 1421
2, 1917
3, 1699
4, 2330
5, 629
6, 2129
7, 3239
8, 1001
9, 809
10, 2075
11, 1999
12, 808
13, 1691
14, 1501
15, 1783
16, 1689
17, 2509
18, 3468
19, 2600
20, 1054
21, 1218
22, 6384
23, 3417
24, 3053
25, 2164
26, 1369
27, 3342
28, 1359
29, 1325
30, 740
31, 2013
32, 2881
33, 2259
34, 2345
35, 1080
36, 1675
37, 1300
38, 880
39, 2170
40, 2605
41, 4944
42, 481
43, 2204
44, 885
45, 2700
46, 3927
47, 2704
48, 1924
49, 1991
50, 1582
51, 2927
52, 2263
53, 309
54, 2998
55, 2750
56, 2177
57, 1483
58, 2458
59, 1559
60, 3934
61, 1776
62, 2009
63, 2337
64, 2896
65, 2713
66, 2262
67, 4046
68, 2708
69, 2523
70, 1052
71, 3439
72, 2033
73, 1673
74, 1937
75, 2559
76, 1675
77, 1723
78, 2683
79, 2221
80, 1515
81, 1996
82, 1649
83, 2997
84, 1885
85, 1015
86, 1935
87, 1553
88, 1037
89, 2514
90, 2531
91, 1904
92, 1587
93, 2633
94, 1486
95, 1009
96, 3817
97, 3307
98, 4078
99, 1488
>>(Avg Hits): (2140)
STS/STS11.epd
0, 5541
1, 4687
2, 4975
3, 2709
4, 1981
5, 676
6, 5133
7, 2054
8, 608
9, 2243
10, 1991
11, 1459
12, 736
13, 1816
14, 670
15, 4971
16, 2871
17, 1798
18, 942
19, 4081
20, 1481
21, 1730
22, 4423
23, 1447
24, 2576
25, 3321
26, 4372
27, 2254
28, 4495
29, 2629
30, 3378
31, 2321
32, 2703
33, 3075
34, 2231
35, 1712
36, 3005
37, 2702
38, 1226
39, 9217
40, 8272
41, 2156
42, 2458
43, 1714
44, 2475
45, 5071
46, 1392
47, 3869
48, 3318
49, 1962
50, 2156
51, 1686
52, 1794
53, 3066
54, 2121
55, 5612
56, 3789
57, 4575
58, 3606
59, 2994
60, 3623
61, 3428
62, 2831
63, 6763
64, 3207
65, 4479
66, 1940
67, 1393
68, 1256
69, 6635
70, 5257
71, 5091
72, 3302
73, 3126
74, 2490
75, 2878
76, 4210
77, 2796
78, 4598
79, 1494
80, 2184
81, 4653
82, 2309
83, 7332
84, 2210
85, 4183
86, 2230
87, 3288
88, 4934
89, 10955
90, 3895
91, 2015
92, 3281
93, 1587
94, 1184
95, 1859
96, 1312
97, 2009
98, 2116
99, 5745
>>(Avg Hits): (3164)
STS/STS12.epd
0, 1885
1, 2383
2, 1660
3, 1607
4, 1862
5, 1609
6, 1496
7, 2028
8, 685
9, 3831
10, 874
11, 1801
12, 737
13, 1683
14, 936
15, 1171
16, 1506
17, 1602
18, 1074
19, 987
20, 824
21, 1372
22, 1295
23, 1775
24, 1396
25, 1255
26, 1966
27, 4277
28, 2248
29, 1066
30, 2026
31, 2023
32, 1346
33, 674
34, 2450
35, 995
36, 1304
37, 3794
38, 3542
39, 1249
40, 2414
41, 3258
42, 2793
43, 2089
44, 3392
45, 3526
46, 1761
47, 2711
48, 1962
49, 2974
50, 2529
51, 2891
52, 1740
53, 1679
54, 2577
55, 2097
56, 1463
57, 1436
58, 1540
59, 1429
60, 2711
61, 2634
62, 3735
63, 5644
64, 3950
65, 1342
66, 3418
67, 3791
68, 2210
69, 2520
70, 2879
71, 2128
72, 1540
73, 1159
74, 863
75, 3619
76, 1076
77, 1294
78, 1457
79, 657
80, 1550
81, 1545
82, 2704
83, 986
84, 2394
85, 2776
86, 3274
87, 1003
88, 1529
89, 1896
90, 2734
91, 2678
92, 1641
93, 2349
94, 2981
95, 2549
96, 1061
97, 2290
98, 1390
99, 4686
>>(Avg Hits): (2071)
STS/STS13.epd
0, 3191
1, 609
2, 2724
3, 1487
4, 1839
5, 1609
6, 1999
7, 409
8, 808
9, 714
10, 2563
11, 1665
12, 1435
13, 3086
14, 936
15, 1149
16, 2026
17, 1080
18, 2679
19, 2161
20, 2404
21, 1698
22, 734
23, 2481
24, 392
25, 2257
26, 807
27, 636
28, 487
29, 752
30, 1271
31, 796
32, 1791
33, 806
34, 744
35, 889
36, 1207
37, 437
38, 311
39, 1546
40, 1300
41, 1333
42, 2368
43, 881
44, 945
45, 1073
46, 820
47, 2276
48, 678
49, 2816
50, 1350
51, 1404
52, 854
53, 2243
54, 2301
55, 2304
56, 1499
57, 345
58, 3189
59, 718
60, 1161
61, 3431
62, 1831
63, 1572
64, 809
65, 1169
66, 1030
67, 2114
68, 671
69, 325
70, 1145
71, 1350
72, 1202
73, 571
74, 1082
75, 1786
76, 3125
77, 538
78, 1652
79, 1240
80, 3191
81, 1776
82, 1713
83, 1245
84, 2054
85, 832
86, 845
87, 1300
88, 1332
89, 2192
90, 2198
91, 773
92, 1560
93, 1152
94, 770
95, 1858
96, 1256
97, 1353
98, 2301
99, 4011
>>(Avg Hits): (1488)
STS/STS14.epd
0, 1076
1, 1130
2, 1247
3, 779
4, 567
5, 2305
6, 1191
7, 720
8, 1554
9, 2417
10, 956
11, 850
12, 866
13, 4891
14, 491
15, 1864
16, 477
17, 1053
18, 706
19, 1360
20, 374
21, 1228
22, 3965
23, 3679
24, 1078
25, 1013
26, 973
27, 2755
28, 1047
29, 1733
30, 772
31, 2193
32, 1112
33, 3933
34, 3022
35, 4262
36, 3446
37, 1267
38, 2159
39, 1827
40, 1493
41, 2145
42, 2577
43, 1373
44, 1337
45, 1946
46, 1775
47, 2442
48, 2053
49, 3351
50, 1360
51, 2820
52, 2057
53, 2174
54, 1432
55, 1601
56, 4106
57, 1678
58, 820
59, 2300
60, 1350
61, 1877
62, 2389
63, 3934
64, 3240
65, 1567
66, 2957
67, 1435
68, 1368
69, 1651
70, 2603
71, 1421
72, 741
73, 2305
74, 2202
75, 1869
76, 1147
77, 509
78, 1976
79, 822
80, 1519
81, 1354
82, 1499
83, 1170
84, 2889
85, 1245
86, 3738
87, 3898
88, 903
89, 875
90, 2010
91, 875
92, 1329
93, 2228
94, 1796
95, 3403
96, 1816
97, 558
98, 3480
99, 3646
>>(Avg Hits): (1867)
