STS/STS1.epd
0, 993, 95
1, 2853, 233
2, 5120, 424
3, 1218, 241
4, 4110, 491
5, 1858, 143
6, 953, 141
7, 1062, 177
8, 1409, 147
9, 1663, 236
10, 5515, 487
11, 2110, 204
12, 3903, 362
13, 4646, 471
14, 3905, 318
15, 4372, 421
16, 2644, 291
17, 4071, 343
18, 10253, 1381
19, 2079, 386
20, 6371, 463
21, 5683, 452
22, 2233, 449
23, 7219, 490
24, 4050, 593
25, 2419, 309
26, 5943, 535
27, 5039, 184
28, 3561, 322
29, 3858, 349
30, 1619, 222
31, 1543, 183
32, 2484, 377
33, 3517, 243
34, 3754, 328
35, 5153, 110
36, 6331, 498
37, 1892, 127
38, 3161, 489
39, 2300, 282
40, 3004, 299
41, 3622, 347
42, 4824, 247
43, 3132, 447
44, 1507, 64
45, 3213, 166
46, 4212, 413
47, 2661, 585
48, 3918, 302
49, 5208, 350
50, 3983, 290
51, 2759, 220
52, 3360, 539
53, 4241, 271
54, 2858, 392
55, 3228, 488
56, 3213, 350
57, 3353, 109
58, 1165, 208
59, 2313, 302
60, 1312, 209
61, 3171, 130
62, 2066, 273
63, 1723, 343
64, 2709, 349
65, 2013, 249
66, 2767, 113
67, 4785, 637
68, 2810, 411
69, 986, 112
70, 934, 150
71, 3841, 587
72, 2091, 264
73, 4035, 392
74, 2362, 149
75, 2553, 271
76, 1635, 204
77, 1357, 205
78, 1634, 250
79, 2600, 276
80, 1712, 278
81, 4148, 286
82, 1991, 166
83, 3043, 296
84, 2806, 55
85, 2203, 399
86, 834, 152
87, 546, 125
88, 1715, 173
89, 1078, 180
90, 1213, 199
91, 4486, 343
92, 5060, 184
93, 4764, 350
94, 3408, 265
95, 4139, 55
96, 1742, 177
97, 2130, 340
98, 2844, 502
99, 2257, 334
>>(Avg Hits): (3081, 308)
STS/STS2.epd
0, 4290, 383
1, 2820, 236
