STS/STS1.epd
0, 916, 223
1, 1917, 1249
2, 3102, 1959
3, 1819, 581
4, 3438, 2035
5, 1660, 593
6, 2299, 324
7, 1538, 605
8, 3350, 1961
9, 5006, 2725
10, 5830, 3708
11, 2630, 1432
12, 3397, 1644
13, 1462, 696
14, 4591, 3086
15, 4605, 2482
16, 2021, 495
17, 3511, 413
18, 9054, 4854
19, 4335, 2030
20, 5884, 4378
21, 4834, 3331
22, 3080, 1313
23, 8659, 6241
24, 4728, 2132
25, 2024, 574
26, 7489, 5480
27, 4005, 1327
28, 4033, 2743
29, 3146, 1985
30, 3843, 1393
31, 1778, 654
32, 1972, 198
33, 3583, 321
34, 2407, 594
35, 2697, 605
36, 5573, 3835
37, 1758, 409
38, 3177, 1953
39, 3536, 1686
40, 3099, 1846
41, 2979, 1881
42, 4204, 1428
43, 3031, 1539
44, 2193, 769
45, 997, 244
46, 6450, 4126
47, 2112, 1056
48, 6318, 3667
49, 4812, 2929
50, 3732, 2618
51, 3087, 1099
52, 3826, 1434
53, 2802, 945
54, 4053, 1547
55, 5004, 1922
56, 4328, 1316
57, 4190, 2417
58, 2018, 1421
59, 3273, 1401
60, 5025, 3184
61, 3851, 1692
62, 2944, 1196
63, 4775, 2202
64, 4441, 2067
65, 3637, 1800
66, 2805, 337
67, 5563, 1883
68, 4403, 2214
69, 4180, 1902
70, 1322, 408
71, 4343, 2112
72, 4969, 3082
73, 6397, 4277
74, 2866, 1657
75, 4733, 3350
76, 4464, 2390
77, 4324, 2212
78, 4240, 1656
79, 4296, 2612
80, 2155, 809
81, 5933, 4127
82, 2953, 545
83, 2225, 289
84, 3117, 210
85, 2032, 889
86, 3408, 1051
87, 1537, 985
88, 2530, 929
89, 3497, 2233
90, 3621, 1828
91, 2908, 1365
92, 4363, 1340
93, 2219, 311
94, 4847, 2545
95, 4137, 2865
96, 2236, 1383
97, 3438, 2023
98, 6907, 4513
99, 4942, 2434
>>(Avg Hits): (3697, 1847)
STS/STS2.epd
0, 2224, 560
1, 3729, 1971
2, 3943, 2571
3, 3774, 2094
4, 2109, 802
5, 3149, 1484
6, 2528, 1244
7, 2587, 1462
8, 4249, 2087
9, 3238, 1401
10, 2985, 1193
11, 3127, 1230
12, 4568, 1657
13, 2449, 92
14, 4446, 1673
15, 4601, 2375
16, 2971, 1883
17, 2003, 485
18, 3883, 1658
19, 6107, 3928
20, 3809, 538
21, 4784, 2932
22, 4099, 2028
23, 2529, 693
24, 4108, 2755
25, 4898, 2953
26, 6713, 2434
27, 5527, 2826
28, 3190, 1670
29, 2137, 379
30, 3072, 853
31, 1434, 508
32, 5043, 3016
33, 3962, 2086
34, 3174, 1264
35, 5503, 2984
36, 3947, 1264
37, 5076, 2605
38, 3189, 659
39, 4779, 1905
40, 5654, 2435
41, 3000, 279
42, 3677, 746
43, 4780, 2596
44, 1359, 485
45, 2267, 718
46, 4139, 2454
47, 4350, 2633
48, 4253, 864
49, 5101, 3665
50, 5410, 2942
51, 1851, 377
52, 3686, 2603
53, 3605, 2124
54, 2709, 1092
55, 4548, 2270
56, 4578, 545
57, 2712, 1204
58, 4641, 2194
59, 1778, 513
60, 3528, 1451
61, 3808, 2442
62, 4375, 2460
63, 4602, 336
64, 2452, 749
65, 6453, 2736
66, 5960, 2799
67, 5572, 2756
68, 5618, 3128
69, 3404, 1228
70, 4478, 1395
71, 5488, 2516
72, 4357, 2382
73, 6142, 2877
74, 3928, 1658
75, 2558, 486
76, 5503, 394
77, 5161, 2718
78, 4970, 2219
79, 1126, 360
80, 4438, 2860
81, 1720, 557
82, 2073, 641
83, 2671, 466
84, 2835, 1500
85, 9065, 6431
86, 3962, 2489
87, 2658, 1497
88, 3293, 1445
89, 4791, 2195
90, 2129, 1122
91, 4743, 2493
92, 1975, 435
93, 3414, 1863
94, 2208, 1301
95, 2597, 390
96, 2514, 1411
97, 4047, 2480
98, 5262, 1424
99, 2853, 1666
>>(Avg Hits): (3824, 1726)
STS/STS3.epd
0, 2472, 371
1, 6339, 3332
2, 2930, 1727
3, 1784, 611
4, 2218, 457
5, 1537, 327
6, 3556, 2273
7, 3559, 2083
8, 1855, 759
9, 5891, 3058
10, 3070, 1088
11, 2203, 963
12, 2854, 1721
13, 4401, 2692
14, 5167, 2660
15, 3097, 1624
16, 3906, 1938
17, 1891, 350
18, 4427, 2351
19, 3750, 413
20, 1542, 559
21, 4799, 2528
22, 3287, 468
23, 2278, 1289
24, 2829, 894
25, 4088, 1710
26, 5383, 2156
27, 4096, 2002
28, 2840, 1665
29, 4667, 3029
30, 1395, 308
31, 2034, 552
32, 3814, 1836
33, 2323, 1012
34, 3695, 1189
35, 2020, 212
36, 3239, 1781
37, 4048, 2381
