STS/STS1.epd
0, 687, 69
1, 1228, 179
2, 3365, 400
3, 1780, 198
4, 3332, 300
5, 1524, 193
6, 2195, 207
7, 1327, 215
8, 2750, 341
9, 4828, 517
10, 5537, 800
11, 1889, 246
12, 2177, 208
13, 1155, 109
14, 3757, 328
15, 4425, 422
16, 1940, 153
17, 3198, 190
18, 7232, 1004
19, 4000, 634
20, 4439, 366
21, 3432, 349
22, 3003, 492
23, 7903, 534
24, 4309, 727
25, 1900, 229
26, 7173, 596
27, 3463, 398
28, 2895, 285
29, 1799, 246
30, 3643, 584
31, 1724, 295
32, 1800, 141
33, 3181, 131
34, 2331, 236
35, 2513, 191
36, 5538, 652
37, 1701, 144
38, 2482, 287
39, 2914, 507
40, 1232, 218
41, 2829, 331
42, 3707, 453
43, 2958, 448
44, 2163, 323
45, 700, 76
46, 4852, 621
47, 1364, 212
48, 5715, 756
49, 4508, 410
50, 3677, 311
51, 2928, 399
52, 3469, 479
53, 2578, 417
54, 3623, 501
55, 4844, 921
56, 2742, 267
57, 4035, 352
58, 1094, 215
59, 2886, 267
60, 4372, 520
61, 3273, 554
62, 2681, 265
63, 4482, 695
64, 3415, 422
65, 2816, 250
66, 2439, 122
67, 4867, 752
68, 4163, 683
69, 3798, 441
70, 1306, 224
71, 3662, 582
72, 3367, 337
73, 6026, 724
74, 2694, 304
75, 2814, 265
76, 4259, 472
77, 3410, 422
78, 3291, 357
79, 3078, 390
80, 1700, 246
81, 3274, 293
82, 2766, 217
83, 2115, 128
84, 3064, 62
85, 1892, 222
86, 2963, 391
87, 856, 174
88, 2009, 331
89, 3323, 352
90, 3261, 348
91, 2664, 311
92, 3817, 423
93, 2119, 142
94, 4604, 429
95, 3465, 342
96, 1728, 216
97, 2661, 221
98, 6187, 550
99, 4313, 737
>>(Avg Hits): (3173, 369)
STS/STS2.epd
0, 2040, 197
1, 3616, 500
2, 3476, 360
3, 3246, 461
4, 1714, 309
5, 2805, 392
6, 1846, 278
7, 2160, 275
8, 3557, 500
9, 2861, 241
10, 2755, 503
11, 2988, 349
12, 4262, 505
13, 1552, 58
14, 3495, 576
15, 3997, 526
16, 2018, 274
17, 1795, 238
18, 3269, 479
19, 5149, 455
20, 3696, 183
21, 4437, 533
22, 3539, 504
23, 2233, 324
24, 3754, 339
25, 3169, 308
26, 6096, 782
27, 3164, 227
28, 2887, 472
29, 1744, 173
30, 2590, 398
31, 1206, 188
32, 4530, 304
33, 2159, 270
34, 2781, 461
35, 5111, 689
36, 3434, 404
37, 4084, 412
38, 3009, 289
39, 4066, 503
40, 3899, 315
41, 2968, 154
42, 3624, 234
43, 4123, 625
44, 1376, 211
45, 2276, 239
46, 3844, 600
47, 4079, 635
48, 3803, 414
49, 3700, 281
50, 4237, 727
51, 1727, 96
52, 3458, 306
53, 2997, 526
54, 2286, 300
55, 3667, 379
56, 4465, 176
57, 2620, 335
58, 4266, 596
59, 1771, 202
60, 2550, 205
61, 1597, 130
62, 3754, 464
63, 4465, 178
64, 2256, 213
65, 5914, 755
66, 5725, 462
67, 4220, 507
68, 5162, 612
69, 2959, 427
70, 3746, 529
71, 5021, 552
72, 3806, 359
73, 5318, 835
74, 3172, 540
75, 2456, 214
76, 3502, 130
77, 3668, 507
78, 4357, 852
79, 1113, 178
80, 4180, 349
81, 1696, 258
82, 1755, 294
83, 1967, 212
84, 1559, 263
85, 6066, 539
86, 929, 136
87, 1566, 258
88, 2622, 472
89, 3664, 502
90, 1149, 133
91, 4358, 581
92, 1820, 182
93, 2754, 358
94, 1781, 233
95, 2459, 190
96, 2304, 336
97, 4004, 482
98, 4320, 311
99, 1736, 249
>>(Avg Hits): (3189, 375)
STS/STS3.epd
0, 2061, 145
1, 5295, 669
2, 1830, 162
3, 1601, 156
4, 2093, 207
5, 1478, 142
6, 2369, 223
7, 2000, 313
8, 1635, 229
9, 5424, 725
10, 2841, 215
11, 1668, 157
12, 2560, 349
13, 3040, 412
14, 4357, 691
15, 2810, 316
16, 3305, 275
17, 1802, 191
18, 4198, 530
19, 3646, 158
20, 1493, 228
21, 3980, 534
22, 3172, 177
23, 1275, 239
24, 2382, 289
25, 3963, 666
26, 4652, 739
27, 3697, 396
28, 2590, 278
29, 4195, 524
30, 1277, 121
31, 1757, 192
32, 3588, 298
33, 2143, 347
34, 3561, 258
35, 1696, 78
36, 3019, 436
37, 3609, 546
38, 2058, 201
39, 2692, 204
40, 1868, 189
41, 1769, 217
42, 3426, 340
43, 7921, 1120
44, 4100, 409
45, 930, 138
46, 1672, 270
47, 2325, 181
48, 2948, 441
49, 5123, 867
50, 2846, 309
51, 2426, 274
52, 3678, 610
53, 3835, 395
54, 912, 177
55, 3223, 607
56, 6271, 590
57, 3966, 378
58, 4335, 531
59, 4789, 439
60, 4233, 491
61, 4765, 619
62, 3127, 483
63, 1906, 284
64, 4310, 677
65, 3996, 405
66, 4819, 340
67, 3174, 324
68, 3936, 485
69, 3164, 331
70, 2889, 500
71, 2151, 345
72, 6215, 538
73, 1496, 147
74, 1612, 261
75, 6835, 567
76, 7771, 584
77, 3414, 554
78, 3221, 411
79, 1434, 137
80, 1496, 143
81, 4665, 424
82, 4161, 352
83, 2581, 110
84, 3245, 462
85, 2000, 246
86, 1334, 195
87, 3238, 421
88, 1440, 233
89, 1601, 200
90, 3476, 132
91, 2583, 194
92, 2011, 300
93, 1252, 151
94, 2659, 184
95, 1163, 238
96, 4202, 336
97, 4560, 645
98, 2157, 179
99, 2838, 319
>>(Avg Hits): (3083, 354)
STS/STS4.epd
0, 5032, 514
1, 4530, 503
2, 4202, 566
3, 3421, 331
4, 5539, 584
5, 5226, 787
6, 5648, 697
7, 6464, 719
8, 1727, 277
9, 1131, 120
10, 5379, 350
11, 2295, 253
12, 6327, 639
13, 5160, 568
14, 6625, 763
15, 3428, 241
16, 5092, 762
17, 2350, 276
