STS/STS1.epd
0, 155, 22
1, 181, 72
2, 192, 64
3, 1400, 1276
4, 91, 16
5, 197, 40
6, 197, 105
7, 299, 26
8, 133, 23
9, 209, 50
10, 237, 30
11, 859, 704
12, 66, 10
13, 402, 64
14, 35, 25
15, 337, 89
16, 70, 12
17, 108, 17
18, 326, 189
19, 579, 407
20, 398, 252
21, 340, 170
22, 352, 78
23, 108, 37
24, 236, 34
25, 1644, 1425
26, 148, 29
27, 718, 226
28, 294, 95
29, 221, 64
30, 195, 28
31, 56, 10
32, 167, 21
33, 57, 8
34, 1039, 846
35, 70, 14
36, 1279, 1030
37, 124, 24
38, 162, 24
39, 128, 30
40, 86, 19
41, 156, 27
42, 224, 35
43, 254, 27
