STS/STS1.epd
64, 4770, 2500
65, 2940, 907
66, 7713, 4056
67, 7300, 4788
68, 3590, 1631
69, 3583, 1079
70, 2430, 121
71, 3207, 1139
72, 2009, 171
73, 6130, 3957
74, 4824, 2110
75, 3430, 2212
76, 3833, 1969
77, 3889, 2101
78, 4273, 2171
79, 2145, 701
80, 3822, 1666
81, 1961, 287
82, 1949, 709
83, 6040, 2067
84, 2145, 146
85, 5832, 2713
86, 3781, 1467
87, 4516, 2449
88, 4907, 2035
89, 4793, 1277
90, 2138, 193
91, 3749, 2316
92, 3618, 2031
93, 4892, 2770
94, 1825, 143
95, 2641, 770
96, 2259, 772
97, 3511, 255
98, 6261, 3890
99, 2406, 209
>>(Avg Hits): (3667, 1569)
STS/STS7.epd
0, 3990, 1958
1, 4491, 1743
2, 2048, 679
3, 2402, 328
4, 5678, 2969
5, 2331, 266
6, 7442, 5098
7, 4810, 2867
8, 3888, 206
9, 1796, 223
10, 2935, 1556
11, 1361, 253
12, 2104, 202
13, 4473, 2139
14, 2708, 555
15, 2263, 246
16, 1799, 417
17, 4180, 1987
18, 1851, 341
19, 3618, 1624
20, 1940, 193
21, 1810, 225
22, 1897, 771
23, 2141, 257
24, 1523, 194
25, 4220, 1470
26, 3313, 1891
27, 2661, 348
28, 1546, 307
29, 2890, 1485
30, 3993, 939
31, 2986, 874
32, 4338, 1534
33, 3326, 2036
34, 1260, 254
35, 4080, 255
36, 4545, 1620
37, 2824, 1255
38, 4721, 2456
39, 3267, 1135
40, 1900, 190
41, 2501, 799
42, 1437, 308
43, 3696, 1701
44, 2494, 205
45, 1934, 589
46, 4299, 2777
47, 1845, 366
48, 1515, 124
49, 3838, 1815
50, 2040, 330
51, 3066, 304
52, 2485, 564
53, 2554, 523
54, 1964, 432
55, 4186, 301
56, 2097, 669
57, 5061, 2861
58, 2855, 1130
59, 5343, 2277
60, 2963, 1095
61, 6720, 4344
62, 2975, 277
63, 3618, 2211
64, 3528, 2177
65, 5314, 3400
66, 3011, 242
67, 4371, 1932
68, 5158, 2322
69, 4048, 2247
70, 1614, 247
71, 5139, 2861
72, 3257, 1017
73, 4216, 2290
74, 4540, 1343
75, 1725, 436
76, 2515, 136
77, 2197, 1118
78, 2804, 1281
79, 2146, 933
80, 2397, 412
81, 3001, 1199
82, 1809, 267
83, 2177, 528
84, 1347, 261
85, 2759, 389
86, 6300, 3142
87, 2307, 239
88, 3747, 879
89, 1251, 321
90, 2133, 933
91, 4003, 1448
92, 2330, 288
93, 1987, 366
94, 2722, 1316
95, 2004, 361
96, 1931, 438
97, 3418, 627
98, 1913, 591
99, 2769, 255
>>(Avg Hits): (3067, 1095)
STS/STS8.epd
0, 2804, 249
1, 2865, 266
2, 6629, 3749
3, 2979, 258
4, 3187, 1822
5, 3574, 1932
6, 2376, 437
7, 2469, 228
8, 4799, 3320
9, 4951, 2604
10, 6871, 3461
11, 5264, 2625
12, 1802, 294
13, 5378, 3488
14, 4873, 3144
15, 5273, 3602
16, 2074, 167
17, 1785, 151
18, 1876, 186
19, 1861, 248
20, 2527, 292
21, 5520, 3090
22, 4411, 2210
23, 4026, 2246
24, 1854, 733
25, 2002, 530
26, 5241, 2597
27, 1710, 702
28, 2718, 1528
29, 4870, 2776
30, 1801, 235
31, 2175, 235
32, 2985, 140
33, 2647, 134
34, 2523, 361
35, 5504, 3382
36, 1929, 157
37, 2138, 397
38, 4839, 3467
39, 2680, 835
40, 2717, 151
41, 2776, 235
42, 1558, 360
43, 2989, 319
44, 2118, 1057
45, 3177, 338
46, 2817, 122
47, 1418, 420
48, 4051, 2129
49, 2621, 1513
50, 2112, 70
51, 8619, 6379
52, 2856, 460
53, 1330, 237
54, 1395, 230
55, 3163, 1234
56, 2618, 304
57, 2015, 196
58, 3502, 208
59, 4183, 2227
60, 3394, 163
61, 1567, 197
62, 5661, 2560
63, 3337, 132
64, 2009, 169
65, 2619, 619
66, 2433, 203
67, 3115, 252
68, 2366, 1126
69, 2643, 1204
70, 5707, 2749
71, 1712, 69
72, 1413, 128
73, 2632, 734
74, 1947, 697
75, 2710, 770
76, 1920, 520
77, 4853, 2382
78, 4405, 2824
79, 2742, 530
80, 5084, 2494
81, 3955, 1466
82, 3611, 1576
83, 3359, 739
84, 1526, 416
85, 4298, 2370
86, 1548, 243
87, 1616, 270
88, 1506, 116
89, 2780, 1131
90, 2171, 930
91, 1984, 249
92, 2732, 1110
93, 1704, 186
94, 2644, 1044
95, 2520, 225
96, 2951, 922
97, 1786, 139
98, 4150, 2217
99, 2579, 154
>>(Avg Hits): (3095, 1124)
STS/STS9.epd
0, 2104, 364
1, 3922, 2251
2, 1471, 270
3, 3468, 1669
4, 3149, 1697
5, 1473, 436
6, 3358, 2121
7, 1798, 676
8, 3117, 109
9, 3286, 1383
10, 2804, 148
11, 4877, 2241
12, 6723, 3755
13, 2356, 856
14, 1505, 542
15, 2409, 94
16, 2132, 287
17, 1934, 551
18, 2223, 210
19, 5794, 3225
20, 4916, 3340
21, 1927, 819
22, 2326, 148
23, 3087, 363
24, 1874, 259
25, 2375, 259
26, 1150, 248
27, 1439, 142
28, 1880, 522
29, 1562, 500
30, 2019, 536
31, 4443, 1290
32, 4447, 2214
33, 2066, 966
34, 2837, 144
35, 2981, 314
36, 2243, 256
37, 2316, 313
38, 3081, 188
39, 1809, 449
40, 1792, 164
41, 2653, 126
42, 1796, 314
43, 1489, 206
44, 3769, 1795
45, 5527, 3723
46, 2074, 857
47, 3903, 1235
48, 3773, 269
49, 3165, 310
50, 3836, 1734
51, 3651, 1939
52, 1482, 241
53, 1540, 480
54, 3124, 586
55, 2632, 1251
56, 3303, 127
57, 4231, 2076
58, 1717, 177
59, 2197, 264
60, 4447, 2450
61, 5318, 2426
62, 7902, 5507
63, 3303, 333
64, 3065, 345
65, 3218, 859
66, 1572, 324
67, 2071, 295
68, 2257, 298
69, 891, 168
70, 5411, 3324
71, 2695, 559
72, 1978, 270
73, 2979, 1001
74, 3399, 1664
75, 2802, 300
76, 2421, 380
77, 1397, 535
78, 2243, 1001
79, 1765, 193
80, 2241, 143
81, 1754, 219
82, 3242, 1648
83, 5487, 2377
84, 2915, 86
85, 1979, 505
86, 4012, 2217
87, 3515, 293
88, 4764, 2431
89, 2426, 274
90, 3127, 194
91, 3361, 1325
92, 2476, 352
93, 3944, 1689
94, 2838, 774
95, 1753, 462
96, 1511, 467
97, 4830, 1389
98, 2118, 100
99, 6070, 3230
>>(Avg Hits): (2938, 964)
STS/STS10.epd
0, 5335, 3457
1, 2852, 1460
2, 5561, 3956
3, 3428, 698
4, 3906, 1254
5, 2527, 257
6, 796, 118
7, 3559, 185
8, 1449, 303
9, 2960, 1526
10, 2904, 242
11, 4059, 1720
12, 1887, 502
13, 3824, 2219
14, 4523, 2601
15, 2499, 530
16, 2301, 427
17, 3734, 2155
18, 3020, 592
19, 2888, 712
20, 2202, 745
21, 2594, 159
22, 6498, 2203
23, 4401, 1983
24, 4549, 1949
25, 2406, 712
26, 1480, 617
27, 4107, 165
28, 1792, 463
29, 2459, 342
30, 3673, 1924
31, 6953, 4756
32, 1505, 83
33, 1908, 262
34, 2757, 87
35, 5097, 3201
36, 2612, 149
37, 2555, 188
38, 1963, 200
39, 2157, 886
40, 2496, 324
41, 3193, 140
42, 3142, 266
43, 1815, 434
44, 2764, 1461
45, 1058, 123
46, 3174, 84
47, 3240, 1739
48, 1245, 64
49, 1987, 398
50, 3810, 833
51, 4516, 2430
52, 1315, 189
53, 2621, 1323
54, 3975, 2239
55, 3275, 175
56, 2921, 269
57, 3163, 1429
58, 1540, 418
59, 2445, 562
60, 2608, 731
61, 5167, 2996
62, 5393, 3308
63, 5970, 3260
64, 5032, 2016
65, 3160, 1090
66, 2467, 149
67, 2338, 363
68, 5414, 2254
69, 5586, 2129
70, 3005, 234
71, 3867, 102
72, 2763, 1338
73, 2321, 45
74, 2367, 955
75, 6911, 3838
76, 6190, 4136
77, 7347, 5415
78, 1313, 104
79, 3060, 1086
80, 2019, 198
81, 5299, 2519
82, 881, 127
83, 3458, 1814
84, 1585, 437
85, 1565, 215
86, 2077, 560
87, 6482, 3518
88, 1691, 167
89, 3894, 1953
90, 4271, 1720
91, 2932, 1590
92, 678, 105
93, 2582, 849
94, 3276, 328
95, 2130, 163
96, 2203, 883
97, 3484, 1665
98, 2710, 1291
99, 3327, 1586
>>(Avg Hits): (3201, 1181)
STS/STS11.epd
0, 2326, 514
1, 3892, 735
2, 4288, 2096
3, 3876, 1958
4, 2113, 562
5, 2712, 1450
6, 3475, 1274
7, 4754, 1619
8, 5146, 2503
9, 2011, 567
10, 7370, 4428
11, 2402, 732
12, 1765, 210
13, 2408, 513
14, 4181, 2183
15, 4281, 1503
16, 2172, 145
17, 4126, 1210
